dwd_dsc_d365_contract_df.id,dwd_dsc_d365_contract_df.sfdhl_contract_customerlegalentity,dwd_dsc_d365_contract_df.sfdhl_scope_text,dwd_dsc_d365_contract_df.sfdhl_contract_term,dwd_dsc_d365_contract_df.sfdhl_contract_contracttype,dwd_dsc_d365_contract_df.sfdhl_contract_startdate,dwd_dsc_d365_contract_df.sfdhl_contract_nextendbreakdate,dwd_dsc_d365_contract_df.sfdhl_contract_countryareaname,dwd_dsc_d365_contract_df.sfdhl_contract_additionallocations,dwd_dsc_d365_contract_df.sfdhl_legal_contactname,dwd_dsc_d365_contract_df.sfdhl_finance_managername,dwd_dsc_d365_contract_df.sfdhl_operation_managername,dwd_dsc_d365_contract_df.sfdhl_contract_costcenter,dwd_dsc_d365_contract_df.sfdhl_other_deviations_from_commercialexpect,dwd_dsc_d365_contract_df.sfdhl_contract_anyliquidateddamagespenalty,dwd_dsc_d365_contract_df.sfdhl_contract_liabilitycap,dwd_dsc_d365_contract_df.sfdhl_contraact_earlyterminationresourceinvest,dwd_dsc_d365_contract_df.sfdhl_contract_contracttermrelated,dwd_dsc_d365_contract_df.sfdhl_contract_sfdscnoticeperioddays,dwd_dsc_d365_contract_df.sfdhl_contract_anyauditrightsfdsc,dwd_dsc_d365_contract_df.sfdhl_contract_diectlossotherthancaliabilitycap,dwd_dsc_d365_contract_df.sfdhl_contract_earlytermination,dwd_dsc_d365_contract_df.sfdhl_contract_anyreimbursementfromthecustomer,dwd_dsc_d365_contract_df.createdon,dwd_dsc_d365_contract_df.modifiedon
Confidentiality Liability can not be covered by SF DSC's insurance.,none,,,"The customer acknowledges that all rights, title and interest in and to SFSC's trademarks, trade names or other intellectual property rights (""IP Rights""), belong to SFSC. Nothing in this service order shall give the customer any interest in the goodwill, reputation or otherwise relating to the IP rights. The Customer shall at all times refrain from doing any act that may prejudice the validity of SFSC's IP Rights ",SFSC HK has no right to early terminate for convenience.,none,"In other case and under any other circumstances: HK$ 1,000 per occurrence and HK$50,000 in aggregate per annum",,no any reimburse costs,2020-04-21T06:56:41.0000000+00:00,2021-11-06T04:56:50Z,,,,,,,,,,,,,
ce8a97d6-a083-ea11-a811-000d3a851174,施耐德电气(中国)有限公司,"Other service,Customs,Value-added service,Transportation,Not related to customer or lease contract,Warehousing",36.0,264270000,2020-04-29T16:00:00Z,2023-04-28T16:00:00Z,Mainland China,,Yajing Xi,Huifeng Zhou,Michelle Ye,," Schneider refused to add the item “Party B shall in no case be liable for any loss of profit, loss of sales, loss of market, loss of goodwill or reputation, third party claims, incidental or special damages or indirect or consequential loss of any kind” .",No,,Not mentioned,"1.8.	“Intellectual Property Rights” shall mean all and any rights in issued patents and patent applications, rights to inventions, utility models, copyright and related rights, trademarks, service marks, trade, business and domain names, rights in trade dress or get-up, rights in goodwill or to sue for passing off or unfair competition rights, rights in designs, rights in computer software, database right, topography rights, moral rights, rights in confidential information (including know-how and trade secrets) and any other intellectual property rights, in each case whether registered or unregistered and including all applications for and renewals or extensions of such rights, and all similar or equivalent rights or forms of protection in any part of the world.",,YES,0,,,2020-04-21T07:22:22.0000000+00:00,2021-11-06T04:56:50Z
739daad3-045d-43d9-98ed-6d3344ce8947,Smart Nora Inc.,Warehousing,24.0,264270000,2020-04-23T16:00:00Z,2022-04-22T16:00:00Z,Hongkong,,Michelle Tsui,Michelle Hsu,AndyCC Chan,SMARTI201S,RM Comments:,,,,,,,,,,,
"1. Liability Limits: Liability Limits set forth in the service agreement fall below SF DSC's Logistics Liability Insurance deductible, so all claims will go to BG's P&L directly.",,,,,,,,,,,,,,,,,,,,,,,,
2. Uninsurable Risks: Confidentiality Liability can not be covered by SF DSC's insurance.,,,,,,,,,,,,,,,,,,,,,,,,
,None,,,according to our standard LSA ,90 days,silent in the contract,"Per annum HK$5,000",,yes,2020-04-22T06:46:37.0000000+00:00,2021-11-06T04:56:51Z,,,,,,,,,,,,,
277b9398-6684-ea11-a811-000d3a85408a,,,,,,,,,,,,,,,,,,,,,,,2020-04-22T06:58:06.0000000+00:00,2021-11-06T05:06:13Z
297b9398-6684-ea11-a811-000d3a85408a,,,,,,,,,,,,,,,,,,,,,,,2020-04-22T06:58:06.0000000+00:00,2021-11-06T05:06:14Z
257b9398-6684-ea11-a811-000d3a85408a,,,,,,,,,,,,,,,,,,,,,,,2020-04-22T06:58:06.0000000+00:00,2021-11-06T05:06:15Z
3ce18ef5-7584-ea11-a811-000d3a85408a,,,,,,,,,,,,,,,,,,,,,,,2020-04-22T08:48:05.0000000+00:00,2021-11-06T05:06:13Z
e843e854-0185-ea11-a811-000d3a851174,无锡瑞时国际物流有限公司,Transportation,11.0,264270000,2019-12-01T00:00:00Z,2020-11-01T00:00:00Z,main,,Joy Jiang,Huifeng Zhou,Fan Zou,RUISHNJTRT,法务：,,,,,,,,,,,
1、与原已签订瑞时合同相比较，合同条款无差异。,,,,,,,,,,,,,,,,,,,,,,,,
2、争议解决：乙方所在地法院。,,,,,,,,,,,,,,,,,,,,,,,,
RM Concern: 鉴于服务合同中规定的责任上限在SF DSC物流责任保险的免赔额以下，所有的赔偿将由分承包商和/或BG的P&L自行承担。 ,Silent in the contract  ,,Silent in the contract   ,N/A ,60,No ,除货物丢失或破损以外的其他情形（包括但不限于延迟交付），公司的赔偿责任每个索赔或系列索赔不超过该笔运输任务所对应的服务费的 5% ,,Silent in the contract  ,2020-04-23T01:25:42.0000000+00:00,2021-11-06T04:56:52Z,,,,,,,,,,,,,
aadca8f4-ee85-ea11-a811-000d3a85408a,福达(中国)投资有限公司,Warehousing,2.0,264270000,2019-04-01T00:00:00Z,2019-05-31T00:00:00Z,Mainland China,,Stella Sun SY,Wendy Wang,Rick Gong,,No,No,,no,yes,60,yes,"乙方就其于本合同项下提供服务过程中造成的货物丢失和/或破损而应承担的赔偿责任应不超过每个索赔或系列索赔项下人民币1,000,000元，且全年累计赔偿总额最高不超过人民币10,000,000元；并且在其他任何情况下，乙方全年的赔偿总额累计不超过人民币10,000,000元",,no,2020-04-24T05:46:38.0000000+00:00,2021-11-06T04:56:53Z
0194517d-e7be-4141-a339-8e687005991f,无锡市嘉晟物流有限公司,Transportation,12.0,264270000,2021-04-20T00:00:00Z,2022-04-18T00:00:00Z,Mainland China,,Joy Jiang,Huifeng Zhou,Fan Zou,JIASHWXTRT,本合同采用SFDSC客户合同标准模板，符合公司商业期许commercial expectation,,,,,,,,,,,
注意到，合同SFDSC签约主体是英运科技（上海）有限公司，然附件2 服务订单格式供应商是金鹰国际货运代理有限公司，建议修改服务订单格式供应商名称使之与主合同一致。,,,,,,,,,,,,,,,,,,,,,,,,
,none,供应商就其于本协议项下提供国内运输服务过程中造成的货物丢失和/或破损而向客户承担的赔偿责任应遵照适用的法律法规的规定。若没有法定的责任限制，供应商的赔偿责任应不超过受损、丢失货物毛重每公斤USD5.00，且全年累计赔偿总额最高不超过  人民币50万元整            ；,,客户同意，与供应商的商标、商号或其他知识产权（“知识产权”）相关的所有权利、所有权和利益均属于供应商所有。本协议并不授予客户与商誉、名誉或其他知识产权相关的任何权益。客户无论何时均不应从事任何有损于供应商知识产权效力的行为。,30,None,供应商在本订单下承担的所有责任（无论何种原因导致的责任总和）累计不超过   50万元整   ,仅乙方有权单方面提前终止 ,协议有效期届满或被任何一方以任何理由终止时：客户应立刻向供应商支付：,,,,,,,,,,,,,,,
(a) 冗员安置的成本、未折旧完的专项资产或资源费用；,,,,,,,,,,,,,,,,,,,,,,,,
(b) 供应商因其所作出的租赁承诺而需支付的费用（包括继续履行需支付的费用或提前解约赔偿金、恢复原状费用和拆卸费用）；,,,,,,,,,,,,,,,,,,,,,,,,
(c) 在本协议终止前供应商作出任何承诺而需要在协议终止后继续支付的合理成本及费用；,,,,,,,,,,,,,,,,,,,,,,,,
(d) 在操作过渡或交接期间供应商继续承担的合理成本及费用；以及,,,,,,,,,,,,,,,,,,,,,,,,
(e) 若本协议是由客户根据第7.1款提前终止或由供应商作为第一方根据本协议第7.2款提前终止的，客户还应补偿供应商在本协议未被提前终止的情况下在协议剩余期间内本可获得的利润,,,,,,,,,,,,,,,,,,,,,,,,
 ,2020-04-24T07:18:34.0000000+00:00,2021-11-06T04:56:53Z,,,,,,,,,,,,,,,,,,,,,,
105ab3f2-89e5-457d-99e6-c3d0c7c680b2,重庆天涵工程设施有限公司,Transportation,12.0,264270000,2019-11-30T16:00:00Z,2020-11-29T16:00:00Z,Mainland China,,Hongjing Liu,Bessie Huang,Rick Gong,TIANHCQTRD,Legal Comments: 1. 合同附件的结算条款建议取得财务意见。,,,,客户同意，与供应商的商标、商号或其他知识产权（“知识产权”）相关的所有权利、所有权和利益均属于供应商所有。本协议并不授予客户与商誉、名誉或其他知识产权相关的任何权益。客户无论何时均不应从事任何有损于供应商知识产权效力的行为。,6 months,None,,,Yes. Contract is drafted based on SFDHL's template.,2020-04-26T05:44:21.0000000+00:00,2021-11-06T04:56:55Z
3ac4d827-2c4c-4b6c-8394-9b38bcb0c7e1,歌尔股份有限公司,Transportation,12.0,264270000,2019-05-04T16:00:00Z,2020-05-03T16:00:00Z,Mainland China,,Kathryn Gu,Huifeng Zhou,Fan Zou,GOERTDGTRT,主合同已签署，此次仅为依据主合同拓展的新业务。客户邮件确认报价及主合同的适用。,,,,,,,,,,,
法务无进一步意见。,,,,,,,,,,,,,,,,,,,,,,,,
RM Comments:,,,,,,,,,,,,,,,,,,,,,,,,
1. 对于可保风险：,,,,,,,,,,,,,,,,,,,,,,,,
"a) 基于每次运输货物的最大货值为CNY 8,000,000，SF DSC的物流责任保险可以承担对货物损失的全额赔偿责任。",,,,,,,,,,,,,,,,,,,,,,,,
b) 服务合同中未明确约定货物损失赔偿的计价基础，所以在将来处理索赔的时候可能会引起不必要的纠纷。,,,,,,,,,,,,,,,,,,,,,,,,
"c) 对于报关服务引起的赔偿责任，SF DSC的物流责任保险最多只能承担到每次事故CNY 5,000,000。",,,,,,,,,,,,,,,,,,,,,,,,
2. 不可保风险：,,,,,,,,,,,,,,,,,,,,,,,,
a) SF DSC的物流责任保险不赔偿违约金和/或KPI罚金。,,,,,,,,,,,,,,,,,,,,,,,,
b) SF DSC的保险不赔偿违反保密义务的责任。,,,,,,,,,,,,,,,,,,,,,,,,
c) SF DSC的保险不赔偿违反知识产权义务的责任。,,,,,,,,,,,,,,,,,,,,,,,,
d) SF DSC的保险不赔偿违反廉洁诚信/反贪污受贿义务的责任。,乙方因货损货差导致甲方或甲方客户停工停线损失及KPI处罚，年度赔付限额为人民币300万元,,,无,90天无责任,甲方及甲方的审计人员有权定期或不定期对乙方提交的结算单据进行审计。审计限于一年一次，被审计的范围限于乙方在本合同项下为甲方提供运输及相关服务发生的费用，甲方有权在得到乙方确认后追还乙方多收费用。,乙方因货损货差导致甲方或甲方客户停工停线损失以及KPI处罚，年度赔付限额为人民币300万元,,合同未提及,2020-04-27T03:37:32.0000000+00:00,2021-11-06T04:56:55Z,,,,,,,,,,,,,
62e64191-5188-ea11-a811-000d3a85408a,,,,,,,,,,,,,,,,,,,,,,,2020-04-27T06:37:34.0000000+00:00,2021-11-06T05:06:16Z
4ed001c8-9f9f-46f2-a7b8-d18ae61173f9,赛诚国际物流有限公司,Transportation,12.0,264270000,2020-05-01T00:00:00Z,2021-04-29T00:00:00Z,Mainland China,,Yajing Xi,Huifeng Zhou,Michelle Ye,SAICHNJTRD,法务：根据补充协议，客户对我司的付款账期为供应商（诚造）在融e链平台申请放款当日后计算六个月。我司和客户每个月结算上限为350万人民币，超过该金额由客户直接与诚造结算。,无,,,合同未提及,45天,否,3.2.3 除非是由于乙方的过失或过错原因所导致，乙方不对任何货物的丢失、损坏、延迟交付、错误交付或未授权交付或没有依照甲方的指示行事承担责任。如果乙方被证明有责任，乙方的责任限于该票货物上收取的服务费总额。,,合同未提及,2020-04-27T08:57:40.0000000+00:00,2021-11-06T04:56:56Z
434a513e-96ba-40da-bfb7-c6ba49a6c485,上海国际主体乐园有限公司/上海国际主体乐园配套设施有限公司,"Transportation,Warehousing",12.0,264270000,2020-03-31T16:00:00Z,2021-03-30T16:00:00Z,Mainland China,,Yajing Xi,Huifeng Zhou,Michelle Ye,"DISNESHKQS,DISNESHTRD",法务：,,,,,,,,,,,
1、SFDSC需承担严格过错责任，即只有在证据表明损害是由不可抗力、客户或第三方原因导致的，否则SFDSC均需承担损害赔偿责任。,,,,,,,,,,,,,,,,,,,,,,,,
2、未能约定赔偿责任上限，无论货损还是其他责任。,,,,,,,,,,,,,,,,,,,,,,,,
3、迪士尼商标权需要严格被遵守。,,,,,,,,,,,,,,,,,,,,,,,,
风险管理部：,,,,,,,,,,,,,,,,,,,,,,,,
"1、赔偿责任：合同未约定赔偿责任上限，即SF DSC对货物损失须承担全额赔偿责任，但是鉴于每次运输以及库存货物的最大货值为人民币15,000,000，SF DSC的物流责任保险可以承担对货物损失的全额赔偿责任。",,,,,,,,,,,,,,,,,,,,,,,,
2、不可保风险：,,,,,,,,,,,,,,,,,,,,,,,,
a）SF DSC的物流责任保险不赔偿间接损失。,,,,,,,,,,,,,,,,,,,,,,,,
b）SF DSC的物流责任保险不赔偿存货盘点损失和/或神秘失踪。,,,,,,,,,,,,,,,,,,,,,,,,
c）SF DSC的物流责任保险不赔偿违约金和/或KPI罚金。,,,,,,,,,,,,,,,,,,,,,,,,
d）SF DSC的保险不赔偿违反保密义务的责任。,,,,,,,,,,,,,,,,,,,,,,,,
e）SF DSC的保险不赔偿违反知识产权义务的责任。,合同未提及,,, 客户同意，与SFDSC的商标、商号或其他知识产权（“知识产权”）相关的所有权利、所有权和利益均属于SFDSC所有。本协议并不授予客户与商誉、名誉或其他知识产权相关的任何权益。客户无论何时均不应从事任何有损于SFDSC知识产权效力的行为。,,,,,,,,,,,,,,,,,,,,
9.2     SFDSC未在本协议项下取得按下列任何方式使用客户的名称、“Disney”、“Shanghai Disneyland”、“Shanghai Disney Resort”、“ABC”、“ESPN”、“Pixar” 、“lucasfilm”、“20th Century Fox”、“Searchlight Pictures”、“FX” 、“National Geographic”或“Marvel”名称或以上各项的对应中文名称（无论是单独使用还是作为任何其他字样或名称一起使用，或是作为该等其他字样或名称的一部分使用）或者The Walt Disney Company或其任何相关公司、关联公司或子公司的任何臆造词商标、具有著作权的人物形象或设计的权利，而且亦不应这样做：,,,,,,,,,,,,,,,,,,,,,,,,
•	在SFDSC的任何广告、宣传活动或促销活动（包括互联网）中使用；或,,,,,,,,,,,,,,,,,,,,,,,,
•	在SFDSC的任何内部出版物中使用；或,,,,,,,,,,,,,,,,,,,,,,,,
•	以明示或默示的方式表示客户对SFDSC或其服务给予任何支持；或,,,,,,,,,,,,,,,,,,,,,,,,
•	任何其他方式（无论是否与上文明确禁止的使用方式类似）。,,,,,,,,,,,,,,,,,,,,,,,,
SFDSC不得在未经客户事先书面同意的情况下就本协议、服务或上海迪士尼度假区项目作出任何公告。,30天,无,无,,合同未提及,2020-04-28T03:05:07.0000000+00:00,2021-11-06T04:56:57Z,,,,,,,,,,,,,,,,,
30024e32-b74b-4c30-9579-bd88cd73bc09,上海好运物流有限公司,Transportation,17.0,264270000,2020-01-31T16:00:00Z,2021-06-29T16:00:00Z,Mainland China,,Yajing Xi,Eva Gao,Stacie Zhang,GOOPKGDTRD,法务：该合同未能设定单次赔偿上限，仅约定年度赔偿上限不超过当年度发生的服务费，且双方是对等的。,,,,,,,,,,,
风险管理部：,,,,,,,,,,,,,,,,,,,,,,,,
1、赔偿计价基础：货物损失赔偿的计价基础为“好运箱价值（好运箱单价为：USD350.00/件，汇率参照中国人民银行公布的外汇汇率中间价计算）”，其单价为固定价格，但SF DSC的物流责任保险在理赔时可能会要求提供相应的证据/明细来证明其单价的合理性。,,,,,,,,,,,,,,,,,,,,,,,,
2、不可保风险：,,,,,,,,,,,,,,,,,,,,,,,,
a）SF DSC的物流责任保险不赔偿违约金和/或KPI罚金。,,,,,,,,,,,,,,,,,,,,,,,,
b）SF DSC的保险不赔偿违反保密义务的责任。,,,,,,,,,,,,,,,,,,,,,,,,
c）SF DSC的保险不赔偿违反知识产权义务的责任。,每季度进行KPI考核，每项考核内容满分为100，完成目标则为100分，与目标每差1%扣10分，总分要求95分以上。总分连续两个季度不达标将根据实际运作情况，每差1%扣除相应季度运费的1%。每季度赔付上限为人民币12500元。,,,,,,,,,,,,,,,,,,,,,,,
,,,知识产权：如果本订单为任何货物（包括但不限于任何物质组成、制造物品、机器、,,,,,,,,,,,,,,,,,,,,,
工艺、方法、软件程序或数据库）的开发提供资金，或者产生可能受到专利、版权、,,,,,,,,,,,,,,,,,,,,,,,,
商标或商业秘密保护的任何创意、发明、设计或创作作品，则贵方同意将上述货物、,,,,,,,,,,,,,,,,,,,,,,,,
创意、发明、设计或创作作品的所有权利、所有权和利益转让给我方（或者我方指定,,,,,,,,,,,,,,,,,,,,,,,,
的一方）。如果开发出此类货物、创意、发明、设计或创作作品等，则贵方应通知我,,,,,,,,,,,,,,,,,,,,,,,,
方，并以一切合理的方式配合协助我方完善我方的权利、所有权和利益，例如签署并,,,,,,,,,,,,,,,,,,,,,,,,
交付我方为完善、注册和/或实施我方的权利、所有权和利益而合理要求的所有其他文,,,,,,,,,,,,,,,,,,,,,,,,
件，并且我方应补偿贵方因提供此类协助所发生的合理成本。,30 days,合规和检查：本订单项下提供的所有货物、材料、工艺和服务必须符合与我方约定的要求，按照 Goodpack 的供应商合规承诺证书提供，并且接受我方或者购买将使用货物或者针对其提供服务的我方产品的第三方的代表检查和检测。在可行的情况下，我 方、我方代理或者指定人员有权在任何时间和任何地点，包括生产期间和验收之前， 进行审计和检查。此外，一经要求，必须允许我方或者我方指定代表对贵方的场所和记录进行审计，以评估是否遵守了本订单的条款。如果此类审计显示不合规，则除支付任何损害赔偿金外，贵方还应支付此类审计的合理费用。,,,,,,,,,,,,,,,,,,,,,,
