dwd_dsc_d365_opportunity_df.opportunity_number,dwd_dsc_d365_opportunity_df.opportunity_name,dwd_dsc_d365_opportunity_df.account_id,dwd_dsc_d365_opportunity_df.account_name_en,dwd_dsc_d365_opportunity_df.account_name_cn,dwd_dsc_d365_opportunity_df.actual_close_date,dwd_dsc_d365_opportunity_df.annual_average_gross_profit_base,dwd_dsc_d365_opportunity_df.annual_average_gross_profit,dwd_dsc_d365_opportunity_df.annual_average_revenue_base,dwd_dsc_d365_opportunity_df.annual_average_revenue,dwd_dsc_d365_opportunity_df.bca_ref_number,dwd_dsc_d365_opportunity_df.bca_status,dwd_dsc_d365_opportunity_df.bg,dwd_dsc_d365_opportunity_df.commission,dwd_dsc_d365_opportunity_df.contract_end_date,dwd_dsc_d365_opportunity_df.contract_renewal_date,dwd_dsc_d365_opportunity_df.contract_termin_month,dwd_dsc_d365_opportunity_df.contract_term,dwd_dsc_d365_opportunity_df.expected_gain_date,dwd_dsc_d365_opportunity_df.expected_golive_date,dwd_dsc_d365_opportunity_df.gp_prior_year_total,dwd_dsc_d365_opportunity_df.is_proj_mgmt_required,dwd_dsc_d365_opportunity_df.milestone,dwd_dsc_d365_opportunity_df.next_renewal_date,dwd_dsc_d365_opportunity_df.operating_golive_date,dwd_dsc_d365_opportunity_df.opportunity_category,dwd_dsc_d365_opportunity_df.opportunity_creator,dwd_dsc_d365_opportunity_df.opportunity_record,dwd_dsc_d365_opportunity_df.reference_number,dwd_dsc_d365_opportunity_df.opportunity_type,dwd_dsc_d365_opportunity_df.pm_name,dwd_dsc_d365_opportunity_df.product1,dwd_dsc_d365_opportunity_df.product2,dwd_dsc_d365_opportunity_df.product3,dwd_dsc_d365_opportunity_df.product4,dwd_dsc_d365_opportunity_df.cancel_reason,dwd_dsc_d365_opportunity_df.loss_reason,dwd_dsc_d365_opportunity_df.revenue_prior_year_total,dwd_dsc_d365_opportunity_df.salesperson1_pct,dwd_dsc_d365_opportunity_df.salesperson2_pct,dwd_dsc_d365_opportunity_df.salesperson3_pct,dwd_dsc_d365_opportunity_df.salesperson4_pct,dwd_dsc_d365_opportunity_df.salesperson5_pct,dwd_dsc_d365_opportunity_df.salesperson6_pct,dwd_dsc_d365_opportunity_df.salesperson1,dwd_dsc_d365_opportunity_df.salesperson2,dwd_dsc_d365_opportunity_df.salesperson3,dwd_dsc_d365_opportunity_df.salesperson4,dwd_dsc_d365_opportunity_df.salesperson5,dwd_dsc_d365_opportunity_df.salesperson6,dwd_dsc_d365_opportunity_df.sector,dwd_dsc_d365_opportunity_df.subsector,dwd_dsc_d365_opportunity_df.situation_update_next_steps,dwd_dsc_d365_opportunity_df.situation_updated_time,dwd_dsc_d365_opportunity_df.strategic_project,dwd_dsc_d365_opportunity_df.terminate_effective_date,dwd_dsc_d365_opportunity_df.territory,dwd_dsc_d365_opportunity_df.contract_value,dwd_dsc_d365_opportunity_df.currency,dwd_dsc_d365_opportunity_df.description,dwd_dsc_d365_opportunity_df.createdon,dwd_dsc_d365_opportunity_df.modifiedon,dwd_dsc_d365_opportunity_df.bca_approval_date,dwd_dsc_d365_opportunity_df.src_inc_day,dwd_dsc_d365_opportunity_df.contract_signing_approvedon,dwd_dsc_d365_opportunity_df.compliance,dwd_dsc_d365_opportunity_df.non_compliance_reason,dwd_dsc_d365_opportunity_df.fivem_customer
Z008929,Renew_Service order.,498cc6de-459b-4608-b32f-b7b1fb2e1171,Fujikin Carp Group,富士金阀门,2020-12-08T00:00:00,9.41,9.41,36.01,36.01,,,EM,FALSE,2020-06-23T00:00:00Z,2020-06-24T00:00:00Z,,6.0,2020-03-01T00:00:00Z,2020-04-23T00:00:00Z,57.0,False,Closed-Lost,2020-06-24T00:00:00Z,,,Stacie Zhang,Change Renewals,,Renewal,,Warehousing,,,,,Customer re location of operation,2013.0,100.0,,,,,,Vanessa Zheng (SF-DHL CN),,,,,,Engineering & Manufacturing,Construction equipment,,,,2019-04-01T00:00:00Z,China,18.01,CNY,,2020-12-07T09:30:44.0000000+00:00,2021-08-22T04:41:51Z,,20211017.0,,Y,,Not 5M
Z002493,BSCE Warehouse Tender,2647fdf6-2d21-462c-ae67-21f539585c24,SIEMENS,西门子,2020-01-15T00:00:00,270.0,270.0,1800.0,1800.0,,,,FALSE,,,36.0,36.0,2016-09-29T16:00:00Z,2016-10-30T16:00:00Z,,False,Closed-Canceled,,2016-10-30T16:00:00Z,,Xiaoyu Xu,New Business,241190,New from New,,,,,,,,,100.0,,,,,,,,,,,,Engineering & Manufacturing,Construction equipment,,,,,China,,CNY,Raw material warehouse ang Inbound Logistics.,2020-01-12T09:22:31.0000000+00:00,2021-09-23T13:02:26Z,,20211017.0,,Y,,5M
Z003727,transportation from Shanghai and Tianjing,151b55fe-4e0f-4995-be29-a68d3a39d9bd,Sandvik Corporate,山特维克,2020-01-15T00:00:00,1271.3999999999999,163.0,12714.0,1630.0,,,,FALSE,,,12.0,12.0,2013-03-11T16:00:00Z,2013-03-31T16:00:00Z,,False,Closed-Canceled,,2013-03-31T16:00:00Z,,Xiaoyu Xu,,93P5MD,New from Existing,,Transportation,,,,,,,100.0,0.0,0.0,,,,,,,,,,Engineering & Manufacturing,Construction equipment,1) w/h visit: done; 2) commercial mting with client; 3) RFQ prepare,,,,China,,EUR,Transporation serice from SHA and Tianjin to end-users in China,2020-01-12T09:47:25.0000000+00:00,2021-09-23T13:23:38Z,,20211017.0,,Y,,Not 5M
Z003181,KONE North China DC,29218ce7-6747-4b38-bffd-2b7801cda03a,KONE,通力电梯,2020-01-15T00:00:00,1000.0,1000.0,8500.0,8500.0,,,,FALSE,,,38.0,38.0,2015-10-29T16:00:00Z,2015-12-31T16:00:00Z,,False,Closed-Lost,,2015-12-31T16:00:00Z,,Xiaoyu Xu,New Business,9VY97T,New from New,,Warehousing,,,,,SFDHL not competitive - cost base,,100.0,0.0,0.0,,,,,,,,,,Engineering & Manufacturing,Construction equipment,"Facility fixed, now preparing the solution",,,,China,,CNY,KONE release RFQ for their North China DC RFQ,2020-01-12T09:36:13.0000000+00:00,2021-09-23T13:13:51Z,,20211017.0,,Y,,5M
Z001638,SSCL Transportation,2647fdf6-2d21-462c-ae67-21f539585c24,SIEMENS,西门子,2020-01-17T00:00:00,117.0,15.0,1131.0,145.0,BCA-8XW5CP,Fully Approved,,FALSE,,2012-09-30T16:00:00Z,12.0,12.0,2012-09-28T16:00:00Z,,,False,Contract Signed,2013-09-29T16:00:00Z,,,Xiaoyu Xu,,8XW5CP,Renewal,,,,,,,,,100.0,,,,,,,,,,,,Engineering & Manufacturing,Construction equipment,Contract/BCA Preparation,,,,China,,EUR,Domestic Transportation originalted from Dalian to whole China,2020-01-12T08:20:57.0000000+00:00,2021-09-23T12:51:12Z,,20211017.0,,Y,,5M
Z003518,Transport Management Services,89a41d86-e94f-44dc-8958-ea82f58ef86a,G-U,格屋,2020-01-15T00:00:00,800.0,800.0,3900.0,3900.0,,,,FALSE,,,24.0,24.0,2018-08-04T16:00:00Z,2018-11-04T16:00:00Z,,True,Closed-Lost,,2018-11-04T16:00:00Z,,Xiaoyu Xu,New Business,278310,New from New,,Transportation,,,,,Benchmarking exercise,,100.0,,,,,,,,,,,,Engineering & Manufacturing,Construction equipment,Positive feedback over pricing would like to move on talk providing room existed for lowering rates a certain percentage e.g. 3~5%,,,,China,,CNY,G-U is requesting for a quotation of their domestic transportation as backup consideration to DB Schenker,2020-01-12T09:43:04.0000000+00:00,2021-09-23T13:19:32Z,,20211017.0,,Y,,Not 5M
Z002162,Vestas Tianjin Nacel Buffer Warehouse,55301fc5-65ec-4596-b39c-dbedd4479d8b,Nefab,耐帆包装,2020-09-15T00:00:00,900.0,900.0,9000.0,9000.0,,,EI,FALSE,,,24.0,24.0,2019-03-31T16:00:00Z,2019-05-31T16:00:00Z,,False,Closed-Lost,,2019-05-31T16:00:00Z,,Gloria Lu,New Business,285231,New from New,,Warehousing,,,,,One Time Business,,100.0,,,,,,Gloria Lu (SF-DHL CN),,,,,,Engineering & Manufacturing,Construction equipment,bidding propcess,2018-08-28T16:00:00Z,,,China,,CNY,Vestas has release its new tender to Tianjin nacel buffer warehouse.,2020-01-12T09:15:57.0000000+00:00,2021-09-23T12:56:09Z,,20211017.0,,Y,,Not 5M
Z005114,Bobst HK Service Logistics Hub,62e89a7b-08fb-41b0-98dd-29d9f75d94d9,BOBST GROUP,博斯特,2020-01-16T00:00:00,1696.0,2120.0,8480.0,10600.0,,,HK,FALSE,,,36.0,36.0,2015-07-31T16:00:00Z,2015-10-29T16:00:00Z,,False,Closed-Canceled,,2015-10-29T16:00:00Z,,Xiaoyu Xu,New Business,9UBCDC,New from Existing,,Warehousing,Transportation,,,,,,100.0,0.0,0.0,,,,Judy Wong (SF-DHL HK),,,,,,Engineering & Manufacturing,Construction equipment,,,,,Hongkong,,HKD,Bobst HK Service Logistics Hub & Transport Operation,2020-01-16T03:30:19.0000000+00:00,2021-09-23T13:45:38Z,,20211017.0,,Y,,Not 5M
Z009296,广州、天津自动化库房,a18ddea1-b57c-eb11-a812-00224817304b,MYMRO,固安捷,2021-05-06T00:00:00,,,,,,,TSC,FALSE,,,,,2022-02-13T16:00:00Z,2021-03-02T16:00:00Z,,False,Closed-Canceled,,,470000.0,Ricky Zhu,New Business,,New from New,,Warehousing,,,,SFDHL withdrawal from opportunity,,,100.0,,,,,,Ricky Zhu (SF-DHL CN),,,,,,Engineering & Manufacturing,Construction equipment,,,True,,China,,CNY,,2021-03-04T07:22:43.0000000+00:00,2021-08-22T04:46:14Z,,20211017.0,,Y,,Not 5M
Z002989,Otis FG Distribution Center,7b586e85-4c07-4af4-8ed8-40dc192ae6d1,Otis,奥的斯电梯,2020-02-20T00:00:00,3000.0,3000.0,30000.0,30000.0,,,EM,FALSE,,,12.0,12.0,2019-02-28T16:00:00Z,2019-12-31T16:00:00Z,,False,Closed-Canceled,,2019-12-31T16:00:00Z,,Kai Zhang,New Business,289759,New from New,,,,,,SFDHL withdrawal from opportunity,,,100.0,,,,,,Kai Zhang (SF-DHL CN),,,,,,Engineering & Manufacturing,Construction equipment,,,,,China,,CNY,Otis FG DC management in Tianjin Hangzhou,2020-01-12T09:32:10.0000000+00:00,2021-08-22T03:54:25Z,,20211017.0,,Y,,Not 5M
Z003847,China Domestic distribution,5caf4e6e-385d-4ead-ac75-ca95b63950b6,Hitachi Construction Machinery,日立建机,2020-01-15T00:00:00,780.0,100.0,7800.0,1000.0,,,,FALSE,,,12.0,12.0,2014-02-06T16:00:00Z,2014-03-31T16:00:00Z,,False,Closed-Canceled,,2014-03-31T16:00:00Z,,Xiaoyu Xu,,8R28CT,New from New,,Transportation,,,,,,,100.0,0.0,0.0,,,,,,,,,,Engineering & Manufacturing,Construction equipment,In the initial meeting with assistant GM on 8th December DSC and customer agreed to plan site visit and workshop in Feb. Now waiting customer's confirmation.,,,,China,,EUR,Hitachi Construction Machinery needs to review its domestic transportation network to achieve the new lead time target '24 hours',2020-01-12T09:49:52.0000000+00:00,2021-09-23T13:25:35Z,,20211017.0,,Y,,Not 5M
Z004814,LDC,26c05350-a08e-4887-9617-1ba3db1dd781,Zoomlion,中联重科,2020-01-16T00:00:00,516.0,645.0,4128.0,5160.0,,,HK,FALSE,,,36.0,36.0,2013-08-08T16:00:00Z,2013-08-14T16:00:00Z,,False,Closed-Lost,,2013-08-14T16:00:00Z,,Xiaoyu Xu,,95J9SN,New from New,,,,,,,,,100.0,0.0,0.0,,,,,,,,,,Engineering & Manufacturing,Construction equipment,submit the preliminary proposal to the customer on 11-Mar,,,,Hongkong,,HKD,SPL for their machinery equipment,2020-01-16T03:24:56.0000000+00:00,2021-09-23T13:39:37Z,,20211017.0,,Y,,Not 5M
Z004525,Control Tower Hong Kong,570f7d62-5d9b-465c-b708-0831e8a3dff1,JCB,杰西博工程机械,2020-01-17T00:00:00,82.56,103.2,963.2,1204.0,BCA-8SE4ZQ,Fully Approved,HK,FALSE,2021-03-30T16:00:00Z,2021-03-31T16:00:00Z,42.0,42.0,2012-07-02T16:00:00Z,2021-02-28T16:00:00Z,,False,Contract Signed,2021-03-31T16:00:00Z,2012-07-02T16:00:00Z,,Xiaoyu Xu,,8SE4ZQ,New from New,,,,,,,,,100.0,,,,,,,,,,,,Engineering & Manufacturing,Construction equipment,JCB HKG to sign contract June 29th - expect DSC HKG signature by July 3rd.,,,,Hongkong,4214.0,HKD,JCB seek to open a logistics control tower in Hong Kong to manage their supply chain from APAC origins to the UK manufacturing facility.,2020-01-16T03:19:31.0000000+00:00,2021-09-23T13:33:45Z,,20211017.0,,Y,,Not 5M
Z008478,Renew_北京始发全国整车、零担运输,8c7f979b-7336-ea11-a813-000d3a85408a,Nidec,日本电产,2021-02-09T00:00:00,24.44,24.44,549.58,549.58,N200830,Approved,TSC,FALSE,2021-12-30T16:00:00Z,2021-12-31T16:00:00Z,,12.0,2020-12-31T16:00:00Z,2020-12-31T16:00:00Z,3.0,False,Contract Signed,2020-12-31T16:00:00Z,,470000.0,Sean Shan,Straightforward Renewals,,Renewal,,Transportation,,,,,,174.0,50.0,50.0,,,,,Sean Shan (SF-DHL CN),Jimmy Li (SF-DHL CN),,,,,Engineering & Manufacturing,Construction equipment,,,,,China,2897.17,CNY,,2020-08-04T04:30:37.0000000+00:00,2021-08-22T04:34:47Z,2020-12-17T15:51:53Z,20211017.0,2021-02-09T05:09:37Z,Y,,Not 5M
Z002028,sublease contract renewal,d6958f82-ff90-4dfc-91e6-7e1df3a33dfc,ROCA SANITARYWARE,乐家洁具,2020-03-18T00:00:00,15.6,2.0,23.4,3.0,BCA-9B7BZF,Awaiting Approval,,FALSE,,,12.0,12.0,2013-07-08T16:00:00Z,,,False,Closed-Lost,2014-06-30T16:00:00Z,,,Xiaoyu Xu,,9B7BZF,Renewal,,Warehousing,,,,,,,100.0,0.0,0.0,,,,,,,,,,Engineering & Manufacturing,Construction equipment,BCA is approved,2020-02-20T05:04:41Z,,,China,,EUR,sublease contract renewal from 2010 Aug to 2014 Jul,2020-02-20T13:04:41.0000000+00:00,2021-09-23T12:55:03Z,,20211017.0,,Y,,Not 5M
Z009992,陕西安平 - 仓库服务二期,fbeeaf5d-e8c8-eb11-bacc-000d3a80794f,AnPing Building Materials,陕西安平建筑科技有限公司,2021-08-30T00:00:00,354.9,354.9,5850.26,5850.26,N211531,Approved,TSC,TRUE,2024-10-31T00:00:00Z,2024-11-01T00:00:00Z,,38.0,2021-12-01T00:00:00Z,2021-09-01T00:00:00Z,,False,Contract Signed,,2021-08-31T16:00:00Z,470000.0,Angela Hou,New Business,,New from Existing,c8c467fa-4031-ea11-a812-000d3a8543d6,Warehousing,Other service,,,,,,100.0,,,,,,Angela Hou (SF-DHL CN),,,,,,Engineering & Manufacturing,Construction equipment,,,False,,China,18525.8233,CNY,,2021-08-05T08:01:39.0000000+00:00,2021-10-12T06:02:50Z,2021-08-18T17:45:08Z,20211017.0,2021-08-30T02:50:11Z,Y,,Not 5M
Z003488,SMC Shanghai TSS PDC,151b55fe-4e0f-4995-be29-a68d3a39d9bd,Sandvik Corporate,山特维克,2020-01-15T00:00:00,780.0,100.0,4680.0,600.0,,,,FALSE,,,24.0,24.0,2013-01-14T16:00:00Z,2013-02-24T16:00:00Z,,False,Closed-Canceled,,2013-02-24T16:00:00Z,,Xiaoyu Xu,,8QC4TQ,New from New,,,,,,,,,100.0,0.0,0.0,,,,,,,,,,Engineering & Manufacturing,Construction equipment,,,,,China,,EUR,,2020-01-12T09:42:26.0000000+00:00,2021-09-23T13:18:58Z,,20211017.0,,Y,,Not 5M
Z002858,Transport to SA,50eed0a1-0d00-452f-ad23-61f58aa1e2ed,China Chengda Engineering,中国成达工程,2020-01-15T00:00:00,1200.0,1200.0,10000.0,10000.0,,,,FALSE,,,12.0,12.0,2018-10-23T16:00:00Z,2019-02-26T16:00:00Z,,False,Closed-Canceled,,2019-02-26T16:00:00Z,,Xiaoyu Xu,New Business,273210,New from New,,Transportation,,,,,,,100.0,,,,,,,,,,,,Engineering & Manufacturing,Construction equipment,,,,,China,,CNY,Ocean freight transportation from CN to SA,2020-01-12T09:29:34.0000000+00:00,2021-09-23T13:08:06Z,,20211017.0,,Y,,Not 5M
Z004444,Renewal of Logistics ...-C706261 Contract,62e89a7b-08fb-41b0-98dd-29d9f75d94d9,BOBST GROUP,博斯特,2020-01-16T00:00:00,29.6,37.0,112.16,140.2,,,HK,FALSE,2015-12-31T16:00:00Z,,12.0,12.0,2016-01-20T16:00:00Z,2016-01-31T16:00:00Z,,False,Closed-Lost,,2016-01-31T16:00:00Z,,Xiaoyu Xu,Change Renewals,9XX2RV,Renewal,,Warehousing,,,,,,,100.0,0.0,0.0,,,,,,,,,,Engineering & Manufacturing,Construction equipment,the business has been terminated effective 1 Feb 2016,,,,Hongkong,,HKD,warehousing,2020-01-16T03:17:39.0000000+00:00,2021-09-23T13:32:44Z,,20211017.0,,Y,,Not 5M
Z009517,Heavy Machine Domestic Delivery,bf8ed3b1-f29b-eb11-b1ac-000d3a80a36f,Huazhongbao,Huazhongbao,2021-07-20T00:00:00,347.31,347.31,8092.16,8092.16,N211157,Approved,EM,TRUE,2024-04-29T16:00:00Z,2024-04-30T16:00:00Z,,36.0,2021-04-30T16:00:00Z,2021-04-30T16:00:00Z,,False,Contract Signed,2024-04-30T16:00:00Z,,470000.0,Kai Zhang,New Business,,New from New,,Transportation,,,,,,,100.0,,,,,,Kai Zhang (SF-DHL CN),,,,,,Engineering & Manufacturing,Construction equipment,,,False,,China,24276.48,CNY,,2021-04-13T07:18:51.0000000+00:00,2021-09-06T01:24:04Z,2021-04-20T11:23:14Z,20211017.0,2021-07-20T02:45:02Z,Y,,Not 5M
Z004924,HK DC,a4449007-34e0-4fdb-a8bb-43278764f0ae,VSL-Intrafor,VSL-Intrafor,2020-01-16T00:00:00,0.0,0.0,0.0,0.0,,,HK,FALSE,,,0.0,0.0,2049-12-31T16:00:00Z,,,False,Closed-Canceled,,,,Xiaoyu Xu,,8S47JV,New from New,,,,,,,,,,,,,,,,,,,,,Engineering & Manufacturing,Construction equipment,,,,,Hongkong,,HKD,to explore if there is any opportunity to run the warehouse for the client,2020-01-16T03:26:55.0000000+00:00,2021-09-23T13:41:55Z,,20211017.0,,Y,,Not 5M
Z005204,Xintiandi Transportation,eb812a7f-943a-ea11-a812-000d3a85408a,Shenyang Shunxin Logistics,沈阳市顺新物流运输,2020-12-22T00:00:00,146.0,146.0,4995.0,4995.0,N200006,Approved,EM,FALSE,2020-12-22T00:00:00Z,2020-12-23T00:00:00Z,12.0,12.0,2019-12-31T16:00:00Z,2019-12-22T16:00:00Z,0.0,False,Closed-Lost,2020-12-22T16:00:00Z,,450000.0,Lareina Cheng,New Business,,New from New,,Transportation,,,,,Project Scope Changes,0.0,100.0,,,,,,Tao Hong (SF-DHL CN),,,,,,Consumer,Construction equipment,,,,2020-08-12T00:00:00Z,China,4995.0,CNY,,2020-01-19T08:21:01.0000000+00:00,2021-08-22T04:21:36Z,2020-02-21T07:52:47Z,20211017.0,,Y,,Not 5M
Z001285,Renewal of Supplementary Agreement - C1103548,a765fb02-5114-441d-9c30-27e0db9bb22c,Grundfos,格兰富,2017-01-03T00:00:00,304.5,304.5,4135.0,4135.0,BCA-272363,Fully Approved,,FALSE,2019-01-30T16:00:00Z,2019-01-31T16:00:00Z,24.0,24.0,2017-01-02T16:00:00Z,2017-01-31T16:00:00Z,148300.0,False,Contract Signed,,2017-01-31T16:00:00Z,,Xiaoyu Xu,Straightforward Renewals,272363,Renewal,,Transportation,Warehousing,,,,,1240800.0,100.0,,,,,,,,,,,,Engineering & Manufacturing,Construction equipment,DHL WIN SOUTH CHINA LINES,2020-01-12T00:00:57Z,,,China,,CNY,"This is Auto Renewed Opportunity, please provide valid Description",2020-01-12T08:00:57.0000000+00:00,2021-08-22T03:32:00Z,,20211017.0,,Y,,Not 5M
Z002816,Yungtay SHA X-Dock,90aac46b-0614-48da-b4e5-e1be232c1585,YungTay,永大电梯,2020-01-15T00:00:00,0.0,0.0,0.0,0.0,,,,FALSE,,,,,2016-12-13T16:00:00Z,2016-12-30T16:00:00Z,,False,Closed-Canceled,,2016-12-30T16:00:00Z,,Xiaoyu Xu,New Business,264641,New from New,,,,,,,,,100.0,,,,,,,,,,,,Engineering & Manufacturing,Construction equipment,,,,,China,,CNY,Yungtay SHA X-Dock and transportation from SHA to TSN and CTU,2020-01-12T09:28:43.0000000+00:00,2021-09-23T13:07:16Z,,20211017.0,,Y,,Not 5M
Z009606,前程海运进口项业务,2b21af30-0935-eb11-a813-002248160fab,Wuxi Qiancheng Packaging Engineering,无锡市前程包装工程,2021-06-28T00:00:00,60.0,60.0,828.0,828.0,,,TSC,FALSE,2022-07-30T16:00:00Z,2022-07-31T16:00:00Z,,12.0,2021-06-30T16:00:00Z,2021-07-31T16:00:00Z,,False,Closed-Lost,,,470000.0,Yueling Xiong,New Business,,New from New,,Freight Forwarding,,,,,Insufficient relationship/access to decision markers,,100.0,,,,,,Cindy LeeC (SF-DHL CN),,,,,,Engineering & Manufacturing,Construction equipment,,,False,,China,828.0,CNY,,2021-05-11T08:57:26.0000000+00:00,2021-09-23T13:52:05Z,,20211017.0,,Y,,Not 5M
Z003099,dom tpt from DC,81116387-e652-4271-afa5-11a2ed484b4d,IQ Air,IQ Air,2020-01-15T00:00:00,300.0,300.0,3000.0,3000.0,,,,FALSE,,,24.0,24.0,2017-09-29T16:00:00Z,2017-10-23T16:00:00Z,,True,Closed-Lost,,2017-10-23T16:00:00Z,,Xiaoyu Xu,New Business,270966,New from New,,Transportation,,,,,,,100.0,,,,,,Shirley Wang (SF-DHL CN),,,,,,Engineering & Manufacturing,Construction equipment,receive RFQ,,,,China,,CNY,from 4 DC to end customer,2020-01-12T09:34:32.0000000+00:00,2021-09-23T13:12:24Z,,20211017.0,,Y,,Not 5M
Z002894,Sandvik_DSC_Sandvik Mining Bonded warehouse a,151b55fe-4e0f-4995-be29-a68d3a39d9bd,Sandvik Corporate,山特维克,2020-01-15T00:00:00,0.0,0.0,,,,,,FALSE,,,0.0,0.0,2049-12-31T16:00:00Z,2016-05-31T16:00:00Z,,False,Closed-Canceled,,2016-05-31T16:00:00Z,,Xiaoyu Xu,New Business,A3L7WY,New from New,,,,,,,,,100.0,,,,,,,,,,,,Engineering & Manufacturing,Construction equipment,,,,,China,,CNY,Sandvik Mining Bonded warehouse at WGQ,2020-01-12T09:30:15.0000000+00:00,2021-09-23T13:08:47Z,,20211017.0,,Y,,Not 5M
Z003233,Sincero warehousing management,4c2f1b8c-7f6e-499b-98ad-3a2a7283f321,Sincero,中国汽车物流集团,2020-09-17T00:00:00,297.6,297.6,1735.13,1735.13,N190225,Approved,EM,FALSE,2021-06-29T16:00:00Z,2021-06-30T16:00:00Z,12.0,24.0,2019-07-01T00:00:00Z,2019-06-30T16:00:00Z,,False,Contract Signed,2020-06-30T16:00:00Z,2019-08-31T16:00:00Z,,Lareina Cheng,New Business,293413,New from New,,Warehousing,,,,,,,100.0,,,,,,Vanessa Zheng (SF-DHL CN),,,,,,Engineering & Manufacturing,Construction equipment,,,,,China,1735.13,CNY,Warehousing management,2020-01-12T09:37:15.0000000+00:00,2021-09-08T09:13:23Z,2019-12-27T08:46:50Z,20211017.0,2020-09-17T08:18:38Z,N,"1,2",Not 5M
Z002895,Transportation fr Kunshan Plant to Chengdu DC,29218ce7-6747-4b38-bffd-2b7801cda03a,KONE,通力电梯,2020-01-15T00:00:00,1000.0,1000.0,16000.0,16000.0,,,,FALSE,,,24.0,24.0,2016-01-13T16:00:00Z,2016-01-31T16:00:00Z,,True,Closed-Lost,,2016-01-31T16:00:00Z,,Xiaoyu Xu,New Business,A4X3HQ,New from New,,Transportation,,,,,SFDHL not competitive - cost base,,100.0,,,,,,,,,,,,Engineering & Manufacturing,Construction equipment,Received RFQ,,,,China,,CNY,Elevator spare parts transportation from Kunshan Plant to Chengdu DC,2020-01-12T09:30:16.0000000+00:00,2021-09-23T13:08:48Z,,20211017.0,,Y,,5M
Z005044,HKG AP Fulfillment Hub (ICBT Division),2647fdf6-2d21-462c-ae67-21f539585c24,SIEMENS,西门子,2020-01-16T00:00:00,481.6,602.0,3440.0,4300.0,,,HK,FALSE,,,36.0,36.0,2014-04-29T16:00:00Z,2014-06-29T16:00:00Z,,False,Closed-Canceled,,2014-06-29T16:00:00Z,,Xiaoyu Xu,,9GA65B,New from New,,Warehousing,Transportation,,,,,,100.0,0.0,0.0,,,,,,,,,,Engineering & Manufacturing,Construction equipment,Proposal handed in Dec 2013. Pending to customer's decision.,,,,Hongkong,,HKD,Siemens HKG Asia Pacific Fulfillment Hub (ICBT Division),2020-01-16T03:29:04.0000000+00:00,2021-09-23T13:44:15Z,,20211017.0,,Y,,5M
Z002765,Chengdu Plant Warehouse & Transportation,90aac46b-0614-48da-b4e5-e1be232c1585,YungTay,永大电梯,2020-01-15T00:00:00,600.0,600.0,6000.0,6000.0,,,,FALSE,,,12.0,12.0,2016-09-30T16:00:00Z,2016-10-09T16:00:00Z,,False,Closed-Canceled,,2016-10-09T16:00:00Z,,Xiaoyu Xu,New Business,251421,New from New,,,,,,,,,100.0,,,,,,,,,,,,Engineering & Manufacturing,Construction equipment,,,,,China,,CNY,Chengdu Plant FG Warehouse & Transportation,2020-01-12T09:27:46.0000000+00:00,2021-09-23T13:07:05Z,,20211017.0,,Y,,Not 5M
Z008826,JCB control tower service,1f770586-850b-42f0-a005-8b0c73c495f7,DHL Supply Chain,敦豪物流 供应链,,297.11,297.11,1800.18,1800.18,N200887,Approved,EM,TRUE,2023-12-30T16:00:00Z,2023-12-31T16:00:00Z,,36.0,2020-12-31T00:00:00Z,2021-01-01T00:00:00Z,,False,Shortlisted,,,470000.0,Stacie Zhang,New Business,,New from New,,Value-added service,,,,,,,100.0,,,,,,Vanessa Zheng (SF-DHL CN),,,,,,Engineering & Manufacturing,Construction equipment,,,,,China,5400.54,CNY,,2020-11-13T06:30:32.0000000+00:00,2021-09-15T09:20:13Z,2021-09-15T17:10:21Z,20211017.0,,Y,,Not 5M
Z004310,Renewal of INDIVIDUAL...-C1101125 Contract,570f7d62-5d9b-465c-b708-0831e8a3dff1,JCB,杰西博工程机械,2016-01-31T00:00:00,270.48,338.1,2073.688,2592.11,BCA-9TQ3XS,Fully Approved,HK,FALSE,2020-12-30T16:00:00Z,2020-01-30T16:00:00Z,48.0,48.0,2016-01-30T16:00:00Z,2016-01-30T16:00:00Z,,False,Contract Signed,2020-01-30T16:00:00Z,2016-01-30T16:00:00Z,,Barbara Chan,Change Renewals,9SD3XQ,Renewal,,Transportation,,,,,,,100.0,,,,,,Barbara Chan (SF-DHL HK),,,,,,Engineering & Manufacturing,Construction equipment,BCA approved,,,,Hongkong,,HKD,Not available,2020-01-16T03:14:49.0000000+00:00,2021-08-22T04:11:32Z,,20211017.0,,Y,,Not 5M
Z003597,Xi'an SPL,47fe2d11-93a7-45be-85be-067416e471a6,DOOSAN,斗山,2020-01-15T00:00:00,351.0,45.0,2184.0,280.0,,,,FALSE,,,36.0,36.0,2013-11-28T16:00:00Z,2014-03-06T16:00:00Z,,False,Closed-Lost,,2014-03-06T16:00:00Z,,Xiaoyu Xu,,8WLCVY,New from New,,,,,,,,,100.0,0.0,0.0,,,,,,,,,,Engineering & Manufacturing,Construction equipment,We have received customer's notification of shortlisted round.,,,,China,,EUR,Customer is sourcing warehousing service for their SPC in Xi'an to cover surround 10 provinces,2020-01-12T09:44:43.0000000+00:00,2021-09-23T13:20:44Z,,20211017.0,,Y,,Not 5M
